yyyy,periodQ,PerNo,加班數,出差數A,出差數B,請假數A,請假數B
2014,2014Q1,1693,2,1,0,4,0
2014,2014Q1,1694,0,0,0,2,0
2014,2014Q1,1695,0,1,0,1,0
2014,2014Q1,1698,0,2,0,2,0
2014,2014Q1,1700,0,0,0,4,0
2014,2014Q1,1701,0,1,1,1,0
2014,2014Q1,1703,4,1,0,1,0
2014,2014Q1,1704,2,0,0,3,0
2014,2014Q1,1706,0,1,0,3,0
2014,2014Q1,1712,0,3,0,1,0
2014,2014Q1,1713,0,0,0,1,0
2014,2014Q1,1717,6,1,0,1,0
2014,2014Q1,1718,0,1,0,3,0
2014,2014Q1,1719,0,0,0,2,0
2014,2014Q1,1722,0,1,0,2,0
2014,2014Q1,1724,9,0,0,1,0
2014,2014Q1,1728,0,1,0,3,0
2014,2014Q1,1737,0,0,0,1,0
2014,2014Q1,1738,0,1,0,0,0
2014,2014Q1,1739,0,1,0,4,0
2014,2014Q1,1740,1,2,0,5,0
2014,2014Q1,1742,0,1,0,4,0
2014,2014Q1,1744,0,0,0,2,0
2014,2014Q1,1747,0,2,0,1,0
2014,2014Q1,1748,0,0,0,1,0
2014,2014Q1,1749,0,1,0,4,0
2014,2014Q1,1750,1,3,0,3,0
2014,2014Q1,1755,0,0,0,7,0
2014,2014Q1,1756,0,0,0,5,0
2014,2014Q1,1759,0,1,0,1,0
2014,2014Q1,1761,0,1,1,2,0
2014,2014Q1,1766,0,1,0,2,0
2014,2014Q1,1770,13,1,0,2,0
2014,2014Q1,1771,0,3,0,1,0
2014,2014Q1,1772,0,3,0,1,0
2014,2014Q1,1774,0,1,0,2,0
2014,2014Q1,1780,0,3,2,2,0
2014,2014Q1,1783,0,4,0,2,0
2014,2014Q1,1784,0,1,2,3,0
2014,2014Q1,1785,0,1,0,2,0
2014,2014Q1,1790,0,2,0,1,0
2014,2014Q1,1793,0,0,0,4,0
2014,2014Q1,1800,1,1,0,2,0
2014,2014Q1,1801,3,0,0,1,0
2014,2014Q1,1805,0,2,0,1,0
2014,2014Q1,1806,0,1,0,1,0
2014,2014Q1,1807,0,0,0,4,0
2014,2014Q1,1809,0,0,0,3,0
2014,2014Q1,1811,0,1,0,0,0
2014,2014Q1,1812,0,0,0,2,0
2014,2014Q1,1813,0,0,0,3,0
2014,2014Q1,1815,0,1,0,2,0
2014,2014Q1,1817,0,0,1,1,0
2014,2014Q1,1818,0,0,0,0,0
2014,2014Q1,1820,0,1,0,1,0
2014,2014Q1,1824,3,1,0,2,0
2014,2014Q1,1826,1,2,0,1,0
2014,2014Q1,1829,12,7,0,3,0
2014,2014Q1,1831,5,3,0,0,0
2014,2014Q1,1832,0,1,0,2,0
2014,2014Q1,1833,0,0,0,4,0
2014,2014Q1,1834,0,0,1,5,0
2014,2014Q1,1835,0,0,0,4,0
2014,2014Q1,1836,0,1,0,2,0
2014,2014Q1,1837,0,1,0,3,0
2014,2014Q1,1839,0,5,0,1,0
2014,2014Q1,1841,0,1,0,2,0
2014,2014Q1,1843,0,1,0,1,0
2014,2014Q1,1845,0,0,0,1,0
2014,2014Q1,1847,0,2,0,4,0
2014,2014Q1,1849,0,1,0,2,0
2014,2014Q1,1850,0,0,0,2,0
2014,2014Q1,1851,0,2,0,1,0
2014,2014Q1,1853,0,1,0,1,0
2014,2014Q1,1855,0,4,0,1,0
2014,2014Q1,1859,0,1,0,1,0
2014,2014Q1,1860,0,0,0,2,0
2014,2014Q1,1863,0,0,0,5,0
2014,2014Q1,1864,3,0,0,0,0
2014,2014Q1,1871,0,1,0,2,0
2014,2014Q1,1872,0,1,0,3,0
2014,2014Q1,1875,0,0,0,5,0
2014,2014Q1,1879,0,1,0,2,0
2014,2014Q1,1880,0,1,0,2,0
2014,2014Q1,1882,1,1,0,1,0
2014,2014Q1,1891,0,3,0,1,0
2014,2014Q1,1892,0,0,0,2,0
2014,2014Q1,1893,0,1,0,3,0
2014,2014Q1,1896,0,0,0,4,0
2014,2014Q1,1898,0,1,0,5,0
2014,2014Q1,1903,0,4,0,4,0
2014,2014Q1,1904,0,2,0,3,0
2014,2014Q1,1905,0,1,0,2,0
2014,2014Q1,1906,0,0,0,2,0
2014,2014Q1,1907,3,2,0,1,0
2014,2014Q1,1908,5,8,0,1,0
2014,2014Q1,1910,0,3,0,1,0
2014,2014Q1,1911,0,0,0,1,0
2014,2014Q1,1914,0,3,0,2,0
2014,2014Q1,1915,0,1,0,0,0
2014,2014Q1,1916,0,2,0,0,0
2014,2014Q1,1917,0,5,0,0,0
2014,2014Q1,1919,0,0,0,2,0
2014,2014Q1,1921,0,6,0,1,0
2014,2014Q1,1926,0,3,0,6,0
2014,2014Q1,1927,0,2,0,3,0
2014,2014Q1,1929,0,0,0,2,0
2014,2014Q1,1930,0,1,0,3,0
2014,2014Q1,1931,0,0,0,3,0
2014,2014Q1,1932,1,2,0,1,0
2014,2014Q1,1935,3,0,0,0,0
2014,2014Q1,1938,4,0,0,1,0
2014,2014Q1,1939,0,2,0,3,0
2014,2014Q1,1940,0,0,0,1,0
2014,2014Q1,1944,0,0,0,3,0
2014,2014Q1,1946,0,2,2,3,0
2014,2014Q1,1950,0,0,0,2,0
2014,2014Q1,1951,1,1,0,2,0
2014,2014Q1,1953,0,0,0,2,0
2014,2014Q1,1955,0,1,0,3,0
2014,2014Q1,1957,0,2,0,2,0
2014,2014Q1,1961,3,1,0,1,0
2014,2014Q1,1964,15,0,0,1,0
2014,2014Q1,1965,0,0,0,3,0
2014,2014Q1,1966,0,0,0,1,0
2014,2014Q1,1969,0,1,0,4,0
2014,2014Q1,1971,0,2,0,2,0
2014,2014Q1,1972,0,1,0,1,0
2014,2014Q1,1973,0,2,0,1,0
2014,2014Q1,1978,0,1,0,1,0
2014,2014Q1,1980,0,0,0,1,0
2014,2014Q1,1981,0,1,0,2,0
2014,2014Q1,1985,0,1,0,4,0
2014,2014Q1,1986,0,0,0,3,0
2014,2014Q1,1989,0,1,0,3,0
2014,2014Q1,1991,0,0,0,0,0
2014,2014Q1,1992,0,1,0,2,0
2014,2014Q1,1993,2,1,0,3,0
2014,2014Q1,1994,0,1,0,1,0
2014,2014Q1,1996,0,1,0,0,0
2014,2014Q1,1998,0,1,0,1,0
2014,2014Q1,2008,0,1,0,3,0
2014,2014Q1,2010,0,1,0,4,0
2014,2014Q1,2013,1,1,0,1,0
2014,2014Q1,2014,3,0,0,4,0
2014,2014Q1,2016,0,1,0,0,0
2014,2014Q1,2017,0,0,0,2,0
2014,2014Q1,2022,0,2,0,2,0
2014,2014Q1,2023,0,1,0,3,0
2014,2014Q1,2026,0,2,0,2,0
2014,2014Q1,2027,0,0,0,1,0
2014,2014Q1,2028,0,3,0,3,0
2014,2014Q1,2029,0,1,0,2,0
2014,2014Q1,2031,2,4,0,2,0
2014,2014Q1,2032,0,1,0,3,0
2014,2014Q1,2034,0,0,0,1,0
2014,2014Q1,2035,0,3,0,1,0
2014,2014Q1,2039,1,0,0,5,0
2014,2014Q1,2041,0,0,0,1,0
2014,2014Q1,2045,2,1,0,2,0
2014,2014Q1,2049,15,2,0,1,0
2014,2014Q1,2050,1,1,0,0,0
2014,2014Q1,2053,2,0,0,2,0
2014,2014Q1,2054,0,0,0,3,0
2014,2014Q1,2057,0,2,0,5,0
2014,2014Q1,2058,0,1,0,3,0
2014,2014Q1,2060,2,0,0,2,0
2014,2014Q1,2063,0,0,0,4,0
2014,2014Q1,2072,0,0,0,2,0
2014,2014Q1,2073,0,2,0,2,0
2014,2014Q1,2074,0,0,0,1,0
2014,2014Q1,2075,0,0,0,3,0
2014,2014Q1,2076,0,0,0,0,0
2014,2014Q1,2077,0,1,0,2,0
2014,2014Q1,2080,0,0,0,3,0
2014,2014Q1,2085,0,0,0,3,0
2014,2014Q1,2088,0,1,0,4,0
2014,2014Q1,2093,0,0,0,4,0
2014,2014Q1,2095,2,1,0,1,0
2014,2014Q1,2097,1,2,0,4,0
2014,2014Q1,2098,0,2,0,2,0
2014,2014Q1,2099,0,0,0,4,2
2014,2014Q1,2100,0,1,0,1,0
2014,2014Q1,2105,0,1,0,2,0
2014,2014Q1,2106,0,1,0,2,0
2014,2014Q1,2108,0,3,0,1,0
2014,2014Q1,2109,0,3,0,2,0
2014,2014Q1,2110,0,2,0,2,0
2014,2014Q1,2112,0,1,0,2,0
2014,2014Q1,2113,0,2,0,2,0
2014,2014Q1,2114,0,1,0,2,0
2014,2014Q1,2117,0,0,0,2,0
2014,2014Q1,2121,0,0,0,3,0
2014,2014Q1,2122,0,2,0,1,0
2014,2014Q1,2128,1,1,0,1,0
2014,2014Q1,2131,0,1,0,2,0
2014,2014Q1,2133,0,1,0,2,0
2014,2014Q1,2134,0,0,0,1,0
2014,2014Q1,2135,0,2,0,2,0
2014,2014Q1,2138,0,0,0,2,0
2014,2014Q1,2143,0,2,0,2,0
2014,2014Q1,2144,0,2,0,3,0
2014,2014Q1,2145,0,5,0,2,0
2014,2014Q1,2146,2,0,0,3,0
2014,2014Q1,2148,0,1,0,2,0
2014,2014Q1,2156,1,0,0,3,0
2014,2014Q1,2159,0,1,0,3,0
2014,2014Q1,2164,0,3,1,4,0
2014,2014Q1,2165,0,0,0,2,0
2014,2014Q1,2169,0,5,0,1,0
2014,2014Q1,2176,1,0,0,1,0
2014,2014Q1,2177,0,0,0,3,0
2014,2014Q1,2178,0,3,0,1,0
2014,2014Q1,2181,0,2,2,1,0
2014,2014Q1,2190,0,1,0,1,0
2014,2014Q1,2193,0,1,0,10,0
2014,2014Q1,2195,0,0,0,3,0
2014,2014Q1,2196,0,2,0,4,0
2014,2014Q1,2199,0,0,0,1,0
2014,2014Q1,2202,0,0,0,0,0
2014,2014Q1,2206,4,2,0,2,0
2014,2014Q1,2209,0,0,0,2,0
2014,2014Q1,2211,0,0,0,1,0
2014,2014Q1,2215,0,1,0,0,0
2014,2014Q1,2216,0,0,0,2,0
2014,2014Q1,2217,0,0,0,2,0
2014,2014Q1,2218,0,0,0,1,0
2014,2014Q1,2219,0,2,0,1,0
2014,2014Q1,2220,0,2,0,1,0
2014,2014Q1,2221,0,1,0,2,0
2014,2014Q1,2223,0,1,0,2,0
2014,2014Q1,2224,0,0,0,1,0
2014,2014Q1,2225,0,1,0,2,0
2014,2014Q1,2227,0,1,0,3,0
2014,2014Q1,2228,0,0,0,2,0
2014,2014Q1,2229,1,0,0,4,0
2014,2014Q1,2235,0,2,0,1,0
2014,2014Q1,2237,0,2,0,2,0
2014,2014Q1,2238,0,1,0,6,0
2014,2014Q1,2245,0,1,0,2,0
2014,2014Q1,2252,0,0,0,4,0
2014,2014Q1,2254,0,0,0,3,0
2014,2014Q1,2255,0,0,0,1,0
2014,2014Q1,2256,0,0,0,2,0
2014,2014Q1,2259,0,6,0,2,0
2014,2014Q1,2261,0,0,0,2,0
2014,2014Q1,2262,2,6,0,1,0
2014,2014Q1,2263,0,0,0,1,0
2014,2014Q1,2265,0,0,0,5,0
2014,2014Q1,2268,6,0,0,1,0
2014,2014Q1,2270,0,1,0,4,0
2014,2014Q1,2271,0,1,0,1,0
2014,2014Q1,2273,0,0,0,2,0
2014,2014Q1,2276,1,1,0,5,0
2014,2014Q1,2279,0,1,0,2,0
2014,2014Q1,2282,0,1,0,3,0
2014,2014Q1,2285,1,3,0,2,0
2014,2014Q1,2286,0,0,0,2,0
2014,2014Q1,2291,4,2,0,1,0
2014,2014Q1,2293,0,0,0,3,0
2014,2014Q1,2294,0,2,0,1,0
2014,2014Q1,2296,5,8,0,1,0
2014,2014Q1,2299,2,0,0,3,0
2014,2014Q1,2300,0,0,0,4,0
2014,2014Q1,2303,0,1,0,2,0
2014,2014Q1,2304,0,1,0,2,0
2014,2014Q1,2305,0,1,0,1,0
2014,2014Q1,2306,5,5,0,2,0
2014,2014Q1,2311,0,5,0,1,0
2014,2014Q1,2313,0,0,0,2,0
2014,2014Q1,2314,2,0,0,3,0
2014,2014Q1,2316,0,1,0,1,0
2014,2014Q1,2318,0,1,0,3,0
2014,2014Q1,2328,0,1,0,3,0
2014,2014Q1,2329,2,0,0,2,0
2014,2014Q1,2333,2,3,0,2,0
2014,2014Q1,2334,0,1,0,4,0
2014,2014Q1,2336,0,1,0,2,0
2014,2014Q1,2344,0,1,0,3,0
2014,2014Q1,2345,0,0,0,2,0
2014,2014Q1,2348,5,1,0,1,0
2014,2014Q1,2349,0,0,0,1,0
2014,2014Q1,2351,0,1,0,2,0
2014,2014Q1,2352,0,0,0,2,0
2014,2014Q1,2356,0,1,0,3,0
2014,2014Q1,2359,0,1,0,5,0
2014,2014Q1,2360,0,1,1,2,0
2014,2014Q1,2363,0,2,0,2,0
2014,2014Q1,2364,0,1,1,3,0
2014,2014Q1,2366,0,0,0,1,0
2014,2014Q1,2369,0,0,0,1,0
2014,2014Q1,2372,0,2,0,2,0
2014,2014Q1,2373,0,2,0,3,0
2014,2014Q1,2374,0,1,0,3,0
2014,2014Q1,2375,0,1,0,2,0
2014,2014Q1,2378,0,0,0,1,0
2014,2014Q1,2382,0,0,0,2,0
2014,2014Q1,2383,0,1,0,2,0
2014,2014Q1,2389,0,0,0,3,0
2014,2014Q1,2390,0,1,0,1,0
2014,2014Q1,2392,0,4,0,1,0
2014,2014Q1,2394,1,3,0,2,0
2014,2014Q1,2395,0,3,0,2,0
2014,2014Q1,2399,0,1,0,1,0
2014,2014Q1,2400,0,2,0,4,0
2014,2014Q1,2404,0,1,0,1,0
2014,2014Q1,2406,0,1,0,1,0
2014,2014Q1,2408,0,2,0,2,0
2014,2014Q1,2411,0,1,0,6,0
2014,2014Q1,2412,0,0,0,2,0
2014,2014Q1,2415,0,1,0,2,0
2014,2014Q1,2416,0,1,0,2,0
2014,2014Q1,2418,0,1,0,1,0
2014,2014Q1,2423,0,0,0,2,0
2014,2014Q1,2424,0,1,0,1,0
2014,2014Q1,2425,0,0,0,2,0
2014,2014Q1,2430,0,3,0,1,0
2014,2014Q1,2431,0,0,0,3,0
2014,2014Q1,2433,0,1,0,3,0
2014,2014Q1,2435,0,0,0,1,0
2014,2014Q1,2439,1,3,0,1,0
2014,2014Q1,2442,0,0,0,3,1
2014,2014Q1,2443,4,1,1,1,0
2014,2014Q1,2444,0,1,0,3,0
2014,2014Q1,2448,0,0,0,2,0
2014,2014Q1,2450,2,1,0,1,0
2014,2014Q1,2451,0,2,0,2,0
2014,2014Q1,2453,0,2,0,0,0
2014,2014Q1,2454,0,2,0,2,0
2014,2014Q1,2458,1,2,1,2,0
2014,2014Q1,2462,1,1,0,3,0
2014,2014Q1,2463,0,0,0,4,0
2014,2014Q1,2469,0,2,0,2,0
2014,2014Q1,2475,0,1,0,0,0
2014,2014Q1,2476,0,3,0,4,0
2014,2014Q1,2477,4,1,1,1,0
2014,2014Q1,2484,0,2,0,3,0
2014,2014Q1,2486,15,0,0,4,0
2014,2014Q1,2490,1,0,0,2,0
2014,2014Q1,2491,0,0,0,6,0
2014,2014Q1,2492,6,3,0,2,0
2014,2014Q1,2499,0,1,0,5,0
2014,2014Q1,2500,0,3,0,5,0
2014,2014Q1,2504,2,1,0,0,0
2014,2014Q1,2505,0,0,0,2,0
2014,2014Q1,2506,0,1,0,2,0
2014,2014Q1,2507,4,0,0,2,0
2014,2014Q1,2509,1,1,0,1,0
2014,2014Q1,2510,1,0,0,3,0
2014,2014Q1,2514,0,2,0,1,0
2014,2014Q1,2515,0,1,0,2,0
2014,2014Q1,2519,14,8,0,1,0
2014,2014Q1,2525,0,0,0,1,0
2014,2014Q1,2526,0,1,0,1,0
2014,2014Q1,2533,0,5,0,3,0
2014,2014Q1,2535,0,0,0,3,0
2014,2014Q1,2537,0,0,0,3,0
2014,2014Q1,2538,0,1,0,3,0
2014,2014Q1,2539,0,4,0,2,0
2014,2014Q1,2541,0,1,0,3,0
2014,2014Q1,2542,0,1,0,2,0
2014,2014Q1,2543,0,1,0,5,0
2014,2014Q1,2544,0,2,0,3,0
2014,2014Q1,2545,2,2,0,1,0
2014,2014Q1,2547,0,0,0,2,0
2014,2014Q1,2550,3,1,0,3,0
2014,2014Q1,2552,0,0,0,5,0
2014,2014Q1,2553,0,0,0,2,0
2014,2014Q1,2558,1,1,0,3,0
2014,2014Q1,2563,0,1,0,6,0
2014,2014Q1,2567,2,3,0,0,0
2014,2014Q1,2568,0,1,0,4,0
2014,2014Q1,2574,0,1,0,2,0
2014,2014Q1,2576,10,0,0,1,0
2014,2014Q1,2578,0,1,0,0,0
2014,2014Q1,2580,0,1,0,1,0
2014,2014Q1,2582,0,0,0,1,0
2014,2014Q1,2583,0,0,0,4,0
2014,2014Q1,2585,0,1,0,1,0
2014,2014Q1,2586,0,0,0,2,0
2014,2014Q1,2591,0,2,0,2,0
2014,2014Q1,2592,0,1,0,1,0
2014,2014Q1,2594,0,3,0,2,0
2014,2014Q1,2596,0,1,1,1,0
2014,2014Q1,2601,0,2,0,1,0
2014,2014Q1,2603,0,0,0,3,0
2014,2014Q1,2605,0,1,0,1,0
2014,2014Q1,2607,0,0,0,4,0
2014,2014Q1,2608,0,1,0,2,0
2014,2014Q1,2611,0,1,0,3,0
2014,2014Q1,2613,0,3,0,2,0
2014,2014Q1,2615,0,1,0,1,0
2014,2014Q1,2619,0,4,0,2,0
2014,2014Q1,2620,0,1,0,3,0
2014,2014Q1,2621,0,0,0,3,0
2014,2014Q1,2622,0,0,0,2,0
2014,2014Q1,2623,0,1,0,1,0
2014,2014Q1,2624,0,1,0,4,0
2014,2014Q1,2626,0,5,1,2,0
2014,2014Q1,2627,0,1,0,2,0
2014,2014Q1,2629,0,1,0,1,0
2014,2014Q1,2630,0,0,0,2,0
2014,2014Q1,2632,0,2,0,2,0
2014,2014Q1,2633,5,1,0,3,0
2014,2014Q1,2635,0,1,0,2,0
2014,2014Q1,2638,0,2,0,3,0
2014,2014Q1,2642,0,1,2,0,0
2014,2014Q1,2644,0,1,0,2,0
2014,2014Q1,2647,0,2,0,2,0
2014,2014Q1,2650,0,1,0,2,0
2014,2014Q1,2652,1,1,0,1,0
2014,2014Q1,2654,0,1,0,2,0
2014,2014Q1,2657,0,3,0,1,0
2014,2014Q1,2659,0,4,0,0,0
2014,2014Q1,2663,0,1,0,1,0
2014,2014Q1,2665,12,1,0,0,0
2014,2014Q1,2667,14,0,0,0,0
2014,2014Q1,2670,1,0,0,1,0
2014,2014Q1,2674,0,1,0,2,0
2014,2014Q1,2675,6,3,0,2,0
2014,2014Q1,2677,0,2,0,2,0
2014,2014Q1,2679,4,2,0,0,0
2014,2014Q1,2684,0,4,0,2,0
2014,2014Q1,2689,0,1,0,3,0
2014,2014Q1,2690,0,0,0,4,0
2014,2014Q1,2694,0,1,0,3,0
2014,2014Q1,2695,1,1,0,1,0
2014,2014Q1,2699,1,1,0,4,0
2014,2014Q1,2700,1,1,0,11,0
2014,2014Q1,2701,0,0,0,5,0
2014,2014Q1,2702,0,1,0,4,0
2014,2014Q1,2706,1,5,0,6,0
2014,2014Q1,2707,2,0,0,3,0
2014,2014Q1,2711,0,1,0,2,0
2014,2014Q1,2716,0,0,0,1,0
2014,2014Q1,2719,0,1,0,1,0
2014,2014Q1,2720,0,1,0,2,0
2014,2014Q1,2723,1,1,0,2,0
2014,2014Q1,2725,5,6,0,2,0
2014,2014Q1,2726,0,1,0,2,0
2014,2014Q1,2727,0,1,0,3,0
2014,2014Q1,2730,0,0,0,3,0
2014,2014Q1,2732,0,1,0,1,0
2014,2014Q1,2733,3,3,0,3,0
2014,2014Q1,2736,0,1,0,3,0
2014,2014Q1,2738,0,1,0,2,0
2014,2014Q1,2739,0,1,0,2,0
2014,2014Q1,2745,0,3,0,1,0
2014,2014Q1,2746,0,0,0,2,0
2014,2014Q1,2751,2,1,0,0,0
2014,2014Q1,2752,0,2,0,6,0
2014,2014Q1,2754,0,0,0,1,0
2014,2014Q1,2757,0,0,0,2,0
2014,2014Q1,2760,0,4,0,5,0
2014,2014Q1,2763,0,0,0,1,0
2014,2014Q1,2764,0,3,0,2,0
2014,2014Q1,2765,0,1,0,5,0
2014,2014Q1,2768,1,0,0,3,0
2014,2014Q1,2771,3,1,0,2,0
2014,2014Q1,2774,0,2,0,3,0
2014,2014Q1,2790,0,0,0,5,0
2014,2014Q1,2791,0,0,0,3,0
2014,2014Q1,2797,1,0,0,4,0
2014,2014Q1,2799,0,0,0,1,0
2014,2014Q1,2803,2,0,0,2,0
2014,2014Q1,2807,1,0,0,2,0
2014,2014Q1,2809,0,1,0,1,0
2014,2014Q1,2810,0,1,0,4,0
2014,2014Q1,2813,0,0,0,2,0
2014,2014Q1,2814,0,1,0,4,0
2014,2014Q1,2820,0,1,0,3,0
2014,2014Q1,2821,1,4,0,1,0
2014,2014Q1,2823,13,0,0,0,0
2014,2014Q1,2824,1,1,0,2,0
2014,2014Q1,2826,3,1,0,4,0
2014,2014Q1,2827,0,3,0,1,0
2014,2014Q1,2828,0,0,0,3,0
2014,2014Q1,2830,0,0,0,1,0
2014,2014Q1,2832,2,1,0,2,0
2014,2014Q1,2833,0,0,0,2,0
2014,2014Q1,2838,4,2,0,1,0
2014,2014Q1,2841,1,1,0,2,0
2014,2014Q1,2842,2,1,0,3,0
2014,2014Q1,2843,0,0,0,3,0
2014,2014Q1,2846,0,1,0,2,0
2014,2014Q1,2849,0,1,0,2,0
2014,2014Q1,2853,0,1,0,2,0
2014,2014Q1,2857,0,1,0,2,0
2014,2014Q1,2858,0,1,0,1,0
2014,2014Q1,2859,0,4,1,2,0
2014,2014Q1,2862,0,2,0,3,0
2014,2014Q1,2865,0,1,0,3,0
2014,2014Q1,2873,0,1,0,1,0
2014,2014Q1,2876,0,1,0,2,0
2014,2014Q1,2877,0,0,0,2,0
2014,2014Q1,2881,0,0,0,2,0
2014,2014Q1,2882,0,2,0,5,0
2014,2014Q1,2885,2,2,0,1,0
2014,2014Q1,2888,0,1,0,4,0
2014,2014Q1,2892,1,2,0,2,0
2014,2014Q1,2897,3,2,0,3,0
2014,2014Q1,2899,0,1,0,2,0
2014,2014Q1,2901,0,1,2,3,0
2014,2014Q1,2908,0,1,0,1,0
2014,2014Q1,2909,0,1,0,1,0
2014,2014Q1,2910,0,3,0,2,0
2014,2014Q1,2912,1,2,0,2,0
2014,2014Q1,2913,0,4,0,3,0
2014,2014Q1,2914,0,0,0,1,0
2014,2014Q1,2916,0,1,0,1,0
2014,2014Q1,2919,0,1,0,1,0
2014,2014Q1,2921,3,1,0,1,0
2014,2014Q1,2926,0,0,0,1,0
2014,2014Q1,2928,0,0,0,3,0
2014,2014Q1,2929,0,1,0,4,0
2014,2014Q1,2931,1,1,0,1,0
2014,2014Q1,2933,2,0,0,1,0
2014,2014Q1,2934,1,1,0,1,0
2014,2014Q1,2935,0,1,0,1,0
2014,2014Q1,2939,0,1,0,3,0
2014,2014Q1,2945,0,0,2,0,0
2014,2014Q1,2949,0,1,0,2,0
2014,2014Q1,2950,0,2,0,2,0
2014,2014Q1,2954,0,1,0,2,0
2014,2014Q1,2956,1,4,0,3,0
2014,2014Q1,2960,0,0,0,0,0
2014,2014Q1,2961,5,2,0,3,0
2014,2014Q1,2963,0,1,0,2,0
2014,2014Q1,2964,0,1,0,2,0
2014,2014Q1,2968,0,2,0,1,0
2014,2014Q1,2970,0,1,0,1,0
2014,2014Q1,2973,0,2,0,1,0
2014,2014Q1,2979,0,0,0,4,0
2014,2014Q1,2980,0,1,0,4,0
2014,2014Q1,2982,0,0,0,2,0
2014,2014Q1,2983,0,0,0,3,0
2014,2014Q1,2987,0,3,2,2,0
2014,2014Q1,2989,0,1,0,2,0
2014,2014Q1,2990,0,3,0,2,0
2014,2014Q1,2991,0,0,0,3,0
2014,2014Q1,2993,0,1,0,3,0
2014,2014Q1,2994,0,1,0,1,0
2014,2014Q1,2995,0,0,0,2,0
2014,2014Q1,2997,2,3,0,0,0
2014,2014Q1,2998,0,0,0,2,0
2014,2014Q1,3002,1,1,0,4,0
2014,2014Q1,3003,0,2,0,1,0
2014,2014Q1,3004,0,0,0,1,0
2014,2014Q1,3008,0,0,0,4,0
2014,2014Q1,3009,10,10,0,3,0
2014,2014Q1,3011,2,0,0,3,0
2014,2014Q1,3021,0,3,0,1,0
2014,2014Q1,3022,0,2,0,1,0
2014,2014Q1,3027,0,1,0,1,0
2014,2014Q1,3028,0,3,0,1,0
2014,2014Q1,3031,1,0,0,1,0
2014,2014Q1,3034,0,2,0,2,0
2014,2014Q1,3037,0,5,0,2,0
2014,2014Q1,3041,0,1,0,2,0
2014,2014Q1,3042,0,0,0,3,0
2014,2014Q1,3046,0,1,0,3,0
2014,2014Q1,3047,0,1,0,4,0
2014,2014Q1,3048,0,3,0,1,0
2014,2014Q1,3049,0,1,0,2,0
2014,2014Q1,3050,0,1,0,2,0
2014,2014Q1,3051,1,0,0,3,0
2014,2014Q1,3059,0,1,0,3,0
2014,2014Q1,3063,0,1,0,3,0
2014,2014Q1,3066,0,3,0,3,0
2014,2014Q1,3071,0,1,0,1,0
2014,2014Q1,3073,0,0,0,1,0
2014,2014Q1,3074,0,1,0,3,0
2014,2014Q1,3075,0,3,0,3,0
2014,2014Q1,3076,0,3,0,2,0
2014,2014Q1,3078,1,0,0,2,0
2014,2014Q1,3079,1,0,0,2,0
2014,2014Q1,3080,0,0,0,4,0
2014,2014Q1,3085,1,2,0,1,0
2014,2014Q1,3092,0,0,0,2,0
2014,2014Q1,3093,2,0,0,1,0
2014,2014Q1,3094,0,0,0,3,0
2014,2014Q1,3095,0,1,0,3,0
2014,2014Q1,3098,0,0,0,1,0
2014,2014Q1,3100,0,1,0,2,0
2014,2014Q1,3109,0,0,0,5,0
2014,2014Q1,3111,0,0,0,2,0
2014,2014Q1,3112,0,0,0,3,0
2014,2014Q1,3114,0,3,0,4,0
2014,2014Q1,3115,0,2,0,1,0
2014,2014Q1,3123,0,1,0,1,0
2014,2014Q1,3125,2,4,0,2,0
2014,2014Q1,3126,0,1,0,2,0
2014,2014Q1,3130,1,1,0,2,0
2014,2014Q1,3131,0,0,0,4,0
2014,2014Q1,3138,0,2,0,4,0
2014,2014Q1,3142,0,1,0,4,0
2014,2014Q1,3144,0,0,0,5,0
2014,2014Q1,3145,2,2,2,3,0
2014,2014Q1,3146,0,3,1,3,0
2014,2014Q1,3153,0,0,0,3,0
2014,2014Q1,3154,1,2,2,1,0
2014,2014Q1,3155,0,0,0,3,0
2014,2014Q1,3159,0,2,0,0,0
2014,2014Q1,3160,0,1,0,3,0
2014,2014Q1,3161,0,2,0,2,0
2014,2014Q1,3162,0,0,0,5,0
2014,2014Q1,3163,2,0,0,3,0
2014,2014Q1,3165,0,1,0,3,0
2014,2014Q1,3166,8,10,0,1,0
2014,2014Q1,3175,0,0,0,1,0
2014,2014Q1,3176,0,0,0,2,0
2014,2014Q1,3178,0,0,0,2,0
2014,2014Q1,3179,0,2,1,2,0
2014,2014Q1,3180,0,1,0,2,0
2014,2014Q1,3184,1,0,0,5,0
2014,2014Q1,3186,0,0,0,3,0
2014,2014Q1,3190,0,1,3,1,0
2014,2014Q1,3192,0,0,0,0,0
2014,2014Q1,3195,0,2,0,2,0
2014,2014Q1,3196,0,0,0,2,0
2014,2014Q1,3198,0,1,0,1,0
2014,2014Q1,3201,0,1,0,1,0
2014,2014Q1,3202,0,1,0,1,0
2014,2014Q1,3203,1,2,0,2,0
2014,2014Q1,3205,3,0,0,3,0
2014,2014Q1,3206,0,4,0,1,0
2014,2014Q1,3207,0,1,0,3,0
2014,2014Q1,3208,1,1,0,1,0
2014,2014Q1,3210,0,4,0,2,0
2014,2014Q1,3212,1,0,0,7,0
2014,2014Q1,3214,0,1,0,2,0
2014,2014Q1,3218,0,2,0,1,0
2014,2014Q1,3220,0,2,0,7,0
2014,2014Q1,3221,0,0,0,3,0
